data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati
2020-10-22T17:00:00,,97.99107458,Rhode Island,43.78444,-88.787868,64993.80749,171,,12,1973.9,347,347,115,12,109,,41196,1984,
2020-10-22T17:00:00,,98.25708726,Rhode Island,38.597626,-80.454903,64994.80664,12013,10356,110,1979,,,3411,0,,1030,341231,11096,
2020-10-22T17:00:00,,98.52309994,Rhode Island,43.075968,-107.290284,64995.80578,259,,6,1984.1,886,886,208,0,,,122727,3931,
2020-10-22T17:00:00,,98.78911262,South Carolina,63.588753,-154.493062,64996.80493,375,,6,1989.2,,,423,0,,105,73780,6778,
2020-10-22T17:00:00,,99.0551253,South Carolina,32.318231,-86.902298,64997.80407,22619,,141,1994.3,86575,86575,5897,368,,1981,1063275,32790,
2020-10-22T17:00:00,,99.32113798,South Carolina,35.20105,-91.831833,64998.80322,1625,1472,15,1999.4,4921,4921,914,51,1305,343,236539,17311,
2020-10-22T17:00:00,,99.58715066,South Carolina,34.048928,-111.093731,64999.80236,288,,0,2004.5,880,880,180,2,,73,118162,0,
2020-10-22T17:00:00,,99.85316333,South Dakota,36.778261,-119.417932,65000.80151,137,,0,2009.6,703,703,156,4,,37,90733,2146,
2020-10-22T17:00:00,,100.119176,South Dakota,39.550051,-105.782067,65001.80065,4418,,15,2014.7,,,1821,0,,,270670,4445,
2020-10-22T17:00:00,,100.3851887,South Dakota,41.603221,-73.087749,65002.7998,123,60,1,2019.8,,,150,0,,24,,0,
2020-10-22T17:00:00,,100.6512014,South Dakota,38.905985,-77.033418,65003.79894,499,,10,2024.9,1418,1418,260,15,,64,79768,1537,
2020-10-22T17:00:00,,100.9172141,Tennessee,38.910832,-75.52767,65004.79809,380,380,0,2030,1421,1421,,0,,,111670,10461,
2020-10-22T17:00:00,,101.1832267,Tennessee,27.664827,-81.515754,65005.79723,44,,0,2035.1,312,312,77,8,,,24572,355,
2020-10-22T17:00:00,,101.4492394,Tennessee,32.157435,-82.907123,65006.79638,298,298,3,2040.2,1482,1482,513,8,,,307892,4979,
2020-10-22T17:00:00,,101.7152521,Tennessee,19.898682,-155.665857,65007.79552,1336,,31,2045.3,,,1512,0,,,602571,10831,
2020-10-22T17:00:00,,101.9812648,Texas,41.878003,-93.097702,65008.79467,80,,2,2050.4,586,586,181,8,196,,163514,3808,
2020-10-22T17:00:00,,102.2472774,Texas,44.068202,-114.742041,65009.79381,1009,975,7,2055.5,5517,5517,1524,103,,379,159973,4088,
2020-10-22T17:00:00,,102.5132901,Texas,40.633125,-89.398528,65010.79296,6,6,0,2060.6,,,,0,,,1278,84,
2020-10-22T17:00:00,,102.7793028,Texas,40.551217,-85.602364,65011.7921,54,54,1,2065.7,,,14,0,,,22974,777,
2020-10-22T17:00:00,,103.0453155,Utah,39.011902,-98.484246,65012.79124,1000,1000,8,2070.8,,,168,0,,52,282581,2404,
2020-10-22T17:00:00,,103.3113282,Utah,37.839333,-84.270018,65013.79039,453,453,0,2075.9,2038,2038,364,20,494,131,139674,5468,
2020-10-22T17:00:00,,103.5773408,Utah,31.244823,-92.145024,65014.78953,67,,3,2081,,,48,0,,11,74000,2064,
2020-10-22T17:00:00,,103.8433535,Utah,42.407211,-71.382437,65015.78868,8,,1,2086.1,70,70,8,1,,,16331,653,
2020-10-22T17:00:00,,104.1093662,Vermont,39.045755,-76.641271,65016.78782,10,10,0,2091.2,,,10,0,,,32889,859,
2020-10-22T17:00:00,,104.3753789,Vermont,45.253783,-69.445469,65017.78697,485,485,9,2096.3,1387,1387,455,10,501,,141971,7124,
2020-10-22T17:00:00,,104.6413916,Vermont,44.314844,-85.602364,65018.78611,98,,0,2101.4,520,520,65,0,,,77066,0,
2020-10-22T17:00:00,,104.9074042,Vermont,46.729553,-94.6859,65019.78526,0,,0,2106.5,,,,0,,,105,0,
2020-10-22T17:00:00,,105.1734169,Virginia,37.964253,-91.831833,65020.7844,679,,28,2111.6,2673,2673,791,37,,344,133157,4325,
2020-10-22T17:00:00,,105.4394296,Virginia,32.354668,-89.398528,65021.78355,3204,,96,2116.7,,,4424,0,,1313,1102333,43363,
2020-10-22T17:00:00,,105.7054423,Virginia,46.879682,-110.362566,65022.78269,878,,-213,2121.8,3842,3842,671,53,,,100608,3416,27491
2020-10-22T17:00:00,,105.971455,Virginia,35.759573,-79.0193,65023.78184,3339,,54,2126.9,10946,10946,994,0,,,128052,8229,
2020-10-22T17:00:00,,106.2374676,Washington,47.551493,-101.002012,65024.78098,375,,7,2132,,,382,0,,,28490,1022,
2020-10-22T17:00:00,,106.5034803,Washington,41.492537,-99.901813,65025.78013,383,336,10,2137.1,,,250,0,,,32211,1306,
2020-10-22T17:00:00,,106.769493,Washington,43.193852,-71.572395,65026.77927,2040,2040,49,2142.2,8393,8393,,400,,,585236,19609,
2020-10-22T17:00:00,,107.0355057,Washington,40.058324,-74.405661,65027.77842,1592,,35,2147.3,6735,6735,1005,297,1554,,283922,18729,
2020-10-22T17:00:00,,107.3015184,West Virginia,34.97273,-105.032363,65028.77756,5,,0,2152.4,,,,0,,,4365,4,
2020-10-22T17:00:00,,107.567531,West Virginia,38.80261,-116.419389,65029.77671,17,,0,2157.5,81,81,,0,,,40245,2106,
2020-10-22T17:00:00,,107.8335437,West Virginia,43.299428,-74.217933,65030.77585,346,,10,2162.6,,,387,0,,128,81972,2455,
2020-10-22T17:00:00,,108.0995564,West Virginia,40.417287,-82.907123,65031.775,73,,1,2167.7,213,213,19,1,89,,33299,905,
2020-10-22T17:00:00,,108.3655691,Wisconsin,35.007752,-97.092877,65032.77414,4129,4129,71,2172.8,,,4306,0,,1135,469192,20959,
2020-10-22T17:00:00,,108.6315817,Wisconsin,43.804133,-120.554201,65033.77329,1741,1596,50,2177.9,4389,4389,1274,0,990,426,144078,5285,
2020-10-22T17:00:00,,108.8975944,Wisconsin,41.203322,-77.194525,65034.77243,172,,0,2183,724,724,,0,246,,53706,0,
2020-10-22T17:00:00,,109.1636071,Wisconsin,18.220833,-66.590149,65035.77158,332,332,4,2188.1,1896,1896,381,9,797,218,120290,6237,
2020-10-22T17:00:00,,109.4296198,Wyoming,41.580095,-71.477429,65036.77072,2479,2413,31,2193.2,,,1028,0,,,225625,6273,
2020-10-22T17:00:00,,109.6956325,Wyoming,33.836081,-81.163725,65037.76987,5705,5705,113,2198.3,8456,8456,2692,142,,747,363156,10898,
2020-10-22T17:00:00,,109.9616451,Wyoming,43.969515,-99.901813,65038.76901,2040,1943,49,2203.4,6755,6755,1500,76,,598,152207,6367,
2020-10-22T17:00:00,,110.2276578,Wyoming,35.517491,-86.580447,65039.76815,70,70,1,2208.5,214,214,37,3,,19,22092,0,587
2020-10-22T17:00:00,US,110.4936705,Alabama,31.968599,-99.901813,65040.7673,5357,5163,32,2213.6,,,1256,0,,532,353156,11329,
2020-10-22T17:00:00,US,110.7596832,Alabama,39.32098,-111.093731,65041.76644,709,700,17,2218.7,2039,2039,493,54,700,225,147399,7626,
2020-10-22T17:00:00,US,111.0256959,Alabama,37.431573,-78.656894,65042.76559,589,,13,2223.8,,,775,0,,,128665,4663,
2020-10-22T17:00:00,US,111.2917085,Alabama,44.558803,-72.577841,65043.76473,2,,0,2228.9,,,,0,,,3318,12,
2020-10-22T17:00:00,US,111.5577212,Alaska,47.751074,-120.740139,65044.76388,510,,17,2234,1748,1748,641,36,,170,97353,1331,
2020-10-22T17:00:00,US,111.8237339,Alaska,43.78444,-88.787868,65045.76302,16,,0,2239.1,63,63,3,0,,,25623,671,
2020-10-22T17:00:00,US,112.0897466,Alaska,38.597626,-80.454903,65046.76217,652,652,11,2244.2,,,481,0,,,220604,6186,
2020-10-22T17:00:00,US,112.3557593,Alaska,43.075968,-107.290284,65047.76131,35,35,0,2249.3,130,130,33,0,,,51639,1685,
2020-10-22T17:00:00,US,112.6217719,Arizona,63.588753,-154.493062,65048.76046,119,,6,2254.4,,,,0,,,50206,2407,
2020-10-22T17:00:00,US,112.8877846,Arizona,32.318231,-86.902298,65049.7596,159,,0,2259.5,335,335,110,0,109,,39212,64,
2020-10-22T17:00:00,US,113.1537973,Arizona,35.20105,-91.831833,65050.75875,11903,10249,114,2264.6,,,3564,0,,1061,330135,11068,
2020-10-22T17:00:00,US,113.41981,Arizona,34.048928,-111.093731,65051.75789,253,,11,2269.7,886,886,223,0,,,118796,4698,
2020-10-22T17:00:00,US,113.6858227,Arkansas,36.778261,-119.417932,65052.75704,369,,1,2274.8,,,423,0,,105,67002,1470,
2020-10-22T17:00:00,US,113.9518353,Arkansas,39.550051,-105.782067,65053.75618,22478,,174,2279.9,86207,86207,6220,425,,2077,1030485,38250,
2020-10-22T17:00:00,US,114.217848,Arkansas,41.603221,-73.087749,65054.75533,1610,1457,29,2285,4870,4870,866,79,1277,366,219228,0,
2020-10-22T17:00:00,US,114.4838607,Arkansas,38.905985,-77.033418,65055.75447,288,,3,2290.1,878,878,180,15,,73,118162,5056,
2020-10-22T17:00:00,US,114.7498734,California,38.910832,-75.52767,65056.75362,137,,0,2295.2,699,699,153,8,,48,88587,2622,
2020-10-22T17:00:00,US,115.0158861,California,27.664827,-81.515754,65057.75276,4403,,61,2300.3,,,1873,0,,,266225,7015,
2020-10-22T17:00:00,US,115.2818987,California,32.157435,-82.907123,65058.75191,122,59,0,2305.4,,,144,0,,15,,0,
2020-10-22T17:00:00,US,115.5479114,California,19.898682,-155.665857,65059.75105,489,,10,2310.5,1403,1403,273,31,,66,78231,1764,
2020-10-22T17:00:00,US,115.8139241,Colorado,41.878003,-93.097702,65060.7502,380,380,0,2315.6,1421,1421,,0,,,101209,0,
2020-10-22T17:00:00,US,116.0799368,Colorado,44.068202,-114.742041,65061.74934,44,,0,2320.7,304,304,75,8,,,24217,690,
2020-10-22T17:00:00,US,116.3459494,Colorado,40.633125,-89.398528,65062.74849,295,295,5,2325.8,1474,1474,515,20,,,302913,10127,
2020-10-22T17:00:00,US,116.6119621,Colorado,40.551217,-85.602364,65063.74763,1305,,33,2330.9,,,1791,0,,,591740,27308,
2020-10-22T17:00:00,US,116.8779748,Connecticut,39.011902,-98.484246,65064.74678,78,,1,2336,578,578,168,12,194,,159706,3401,
2020-10-22T17:00:00,US,117.1439875,Connecticut,37.839333,-84.270018,65065.74592,1002,968,25,2341.1,5414,5414,1505,98,,381,155885,6543,
2020-10-22T17:00:00,US,117.4100002,Connecticut,31.244823,-92.145024,65066.74507,6,6,0,2346.2,,,,0,,,1194,0,
2020-10-22T17:00:00,US,117.6760128,Connecticut,42.407211,-71.382437,65067.74421,53,53,0,2351.3,,,20,0,,,22197,960,
2020-10-22T17:00:00,US,117.9420255,Delaware,39.045755,-76.641271,65068.74335,992,992,9,2356.4,,,331,0,,90,280177,3380,
2020-10-22T17:00:00,US,118.2080382,Delaware,45.253783,-69.445469,65069.7425,453,453,8,2361.5,2018,2018,361,41,488,128,134206,5549,
2020-10-22T17:00:00,US,118.4740509,Delaware,44.314844,-85.602364,65070.74164,64,,2,2366.6,,,55,0,,13,71936,2441,
2020-10-22T17:00:00,US,118.7400636,Delaware,46.729553,-94.6859,65071.74079,7,,0,2371.7,69,69,8,1,,,15678,371,
2020-10-22T17:00:00,US,119.0060762,District of Columbia,37.964253,-91.831833,65072.73993,10,10,0,2376.8,,,8,0,,,32030,655,
2020-10-22T17:00:00,US,119.2720889,District of Columbia,32.354668,-89.398528,65073.73908,476,476,9,2381.9,1377,1377,519,27,497,,134847,3830,
2020-10-22T17:00:00,US,119.5381016,District of Columbia,46.879682,-110.362566,65074.73822,98,,1,2387,520,520,65,11,,,77066,5484,
2020-10-22T17:00:00,US,119.8041143,District of Columbia,35.759573,-79.0193,65075.73737,0,,0,2392.1,,,,0,,,105,0,
2020-10-22T17:00:00,US,120.070127,Florida,47.551493,-101.002012,65076.73651,651,,27,2397.2,2636,2636,808,41,,313,128832,7168,
2020-10-22T17:00:00,US,120.3361396,Florida,41.492537,-99.901813,65077.73566,3108,,76,2402.3,,,4519,0,,1324,1058970,27483,
2020-10-22T17:00:00,US,120.6021523,Florida,43.193852,-71.572395,65078.7348,1091,,29,2407.4,3789,3789,685,54,,,97192,3148,24876
2020-10-22T17:00:00,US,120.868165,Florida,40.058324,-74.405661,65079.73395,3285,,66,2412.5,10946,10946,1033,0,,,119823,5725,
2020-10-22T17:00:00,US,121.1341777,Georgia,34.97273,-105.032363,65080.73309,368,,10,2417.6,,,393,0,,,27468,1205,
2020-10-22T17:00:00,US,121.4001904,Georgia,38.80261,-116.419389,65081.73224,373,327,11,2422.7,,,269,0,,,30905,1271,
2020-10-22T17:00:00,US,121.666203,Georgia,43.299428,-74.217933,65082.73138,1991,1991,43,2427.8,7993,7993,,0,,,565627,0,
2020-10-22T17:00:00,US,121.9322157,Georgia,40.417287,-82.907123,65083.73053,1557,,30,2432.9,6438,6438,1029,93,1534,,265193,15170,
2020-10-22T17:00:00,US,122.1982284,Hawaii,35.007752,-97.092877,65084.72967,5,,0,2438,,,,0,,,4361,135,
2020-10-22T17:00:00,US,122.4642411,Hawaii,43.804133,-120.554201,65085.72882,17,,0,2443.1,81,81,,0,,,38139,-104,
2020-10-22T17:00:00,US,122.7302537,Hawaii,41.203322,-77.194525,65086.72796,336,,18,2448.2,,,387,0,,130,79517,3898,
2020-10-22T17:00:00,US,122.9962664,Hawaii,18.220833,-66.590149,65087.72711,72,,3,2453.3,212,212,26,0,89,,32394,964,
